#
# sched:HolidaySchedules
#
TBL,sched:HolidaySchedule,sched:scheduleId|sched:scheduleName,
HDR,sched:scheduleId,sched:scheduleName,sched:scheduleDescr,sched:weekend
REC,15,DUB,Dublin bank holidays,65
#
# 
#
TBL,hol:HolidayDetail|sched:HolidaySchedule,,sched:scheduleId|sched:scheduleName
HDR,sched:scheduleId,sched:scheduleName,hol:holidayName,hol:holidayDate,hol:holidayActive,hol:lastUpdate
REC,15,DUB, ,19920101T000000,Yes,
REC,15,DUB, ,19920416T000000,Yes,
REC,15,DUB, ,19920417T000000,Yes,
REC,15,DUB, ,19920420T000000,Yes,
REC,15,DUB, ,19920515T000000,Yes,
REC,15,DUB, ,19920528T000000,Yes,
REC,15,DUB, ,19920605T000000,Yes,
REC,15,DUB, ,19920608T000000,Yes,
REC,15,DUB, ,19921224T000000,Yes,
REC,15,DUB, ,19921225T000000,Yes,
REC,15,DUB, ,19921226T000000,Yes,
REC,15,DUB, ,19930101T000000,Yes,
REC,15,DUB, ,19930408T000000,Yes,
REC,15,DUB, ,19930409T000000,Yes,
REC,15,DUB, ,19930412T000000,Yes,
REC,15,DUB, ,19930507T000000,Yes,
REC,15,DUB, ,19930518T000000,Yes,
REC,15,DUB, ,19930531T000000,Yes,
REC,15,DUB, ,19930605T000000,Yes,
REC,15,DUB, ,19931224T000000,Yes,
REC,15,DUB, ,19931225T000000,Yes,
REC,15,DUB, ,19931226T000000,Yes,
REC,15,DUB, ,19940101T000000,Yes,
REC,15,DUB, ,19940331T000000,Yes,
REC,15,DUB, ,19940401T000000,Yes,
REC,15,DUB, ,19940404T000000,Yes,
REC,15,DUB, ,19940429T000000,Yes,
REC,15,DUB, ,19940511T000000,Yes,
REC,15,DUB, ,19940523T000000,Yes,
REC,15,DUB, ,19940605T000000,Yes,
REC,15,DUB, ,19941224T000000,Yes,
REC,15,DUB, ,19941225T000000,Yes,
REC,15,DUB, ,19941226T000000,Yes,
REC,15,DUB, ,19950101T000000,Yes,
REC,15,DUB, ,19950413T000000,Yes,
REC,15,DUB, ,19950414T000000,Yes,
REC,15,DUB, ,19950417T000000,Yes,
REC,15,DUB, ,19950512T000000,Yes,
REC,15,DUB, ,19950524T000000,Yes,
REC,15,DUB, ,19950605T000000,Yes,
REC,15,DUB, ,19951224T000000,Yes,
REC,15,DUB, ,19951225T000000,Yes,
REC,15,DUB, ,19951226T000000,Yes,
REC,15,DUB, ,19960101T000000,Yes,
REC,15,DUB, ,19960404T000000,Yes,
REC,15,DUB, ,19960405T000000,Yes,
REC,15,DUB, ,19960408T000000,Yes,
REC,15,DUB, ,19960503T000000,Yes,
REC,15,DUB, ,19960515T000000,Yes,
REC,15,DUB, ,19960527T000000,Yes,
REC,15,DUB, ,19960605T000000,Yes,
REC,15,DUB, ,19961224T000000,Yes,
REC,15,DUB, ,19961225T000000,Yes,
REC,15,DUB, ,19961226T000000,Yes,
REC,15,DUB, ,19970101T000000,Yes,
REC,15,DUB, ,19970327T000000,Yes,
REC,15,DUB, ,19970328T000000,Yes,
REC,15,DUB, ,19970331T000000,Yes,
REC,15,DUB, ,19970428T000000,Yes,
REC,15,DUB, ,19970507T000000,Yes,
REC,15,DUB, ,19970519T000000,Yes,
REC,15,DUB, ,19970605T000000,Yes,
REC,15,DUB, ,19971224T000000,Yes,
REC,15,DUB, ,19971225T000000,Yes,
REC,15,DUB, ,19971226T000000,Yes,
REC,15,DUB,New Year's Day,19980101T000000,Yes,19980323T111209
REC,15,DUB,St. Patrick's Day,19980317T000000,Yes,19980323T111209
REC,15,DUB,Good Friday,19980410T000000,Yes,19980323T111209
REC,15,DUB,Easter Monday,19980413T000000,Yes,19980323T111209
REC,15,DUB,Labour Day,19980504T000000,Yes,19980323T111209
REC,15,DUB,Spring Bank Holiday,19980601T000000,Yes,19980323T111209
REC,15,DUB,Summer Bank Holiday,19980803T000000,Yes,19980323T111209
REC,15,DUB,Autumn Bank Holiday,19981026T000000,Yes,19980323T111209
REC,15,DUB,Christmas Day,19981225T000000,Yes,19980323T111209
REC,15,DUB,St. Stephen's Day Observed,19981228T000000,Yes,19980323T111209
REC,15,DUB,Bank Holiday,19981229T000000,Yes,19980323T111209
REC,15,DUB,New Year's Day,19990101T000000,Yes,19980323T111209
REC,15,DUB,St. Patrick's Day,19990317T000000,Yes,19980323T111209
REC,15,DUB,Good Friday,19990402T000000,Yes,19980323T111209
REC,15,DUB,Easter Monday,19990405T000000,Yes,19980323T111209
REC,15,DUB,Labour Day,19990503T000000,Yes,19980323T111209
REC,15,DUB,Spring Bank Holiday,19990607T000000,Yes,19980323T111209
REC,15,DUB,Summer Bank Holiday,19990802T000000,Yes,19980323T111209
REC,15,DUB,Autumn Bank Holiday,19991025T000000,Yes,19980323T111209
REC,15,DUB,Christmas Day Observed,19991227T000000,Yes,19980323T111209
REC,15,DUB,St. Stephen's Day Observed,19991228T000000,Yes,19980323T111209
REC,15,DUB,Bank Holiday,19991229T000000,Yes,19980323T111209
REC,15,DUB,New Year's Day Observed,20000103T000000,Yes,19980323T111209
REC,15,DUB,St. Patrick's Day,20000317T000000,Yes,19980323T111209
REC,15,DUB,Good Friday,20000421T000000,Yes,19980323T111209
REC,15,DUB,Easter Monday,20000424T000000,Yes,19980323T111209
REC,15,DUB,Labour Day,20000501T000000,Yes,19980323T111209
REC,15,DUB,Spring Bank Holiday,20000605T000000,Yes,19980323T111209
REC,15,DUB,Summer Bank Holiday,20000807T000000,Yes,19980323T111209
REC,15,DUB,Autumn Bank Holiday,20001030T000000,Yes,19980323T111209
REC,15,DUB,Christmas Day,20001225T000000,Yes,19980323T111209
REC,15,DUB,St. Stephen's Day,20001226T000000,Yes,19980323T111209
REC,15,DUB,Bank Holiday,20001227T000000,Yes,19980323T111209
REC,15,DUB,New Year's Day,20010101T000000,Yes,19980323T111209
REC,15,DUB,St. Patrick's Day Observed,20010319T000000,Yes,19980323T111209
REC,15,DUB,Good Friday,20010413T000000,Yes,19980323T111209
REC,15,DUB,Easter Monday,20010416T000000,Yes,19980323T111209
REC,15,DUB,Labour Day,20010507T000000,Yes,19980323T111209
REC,15,DUB,Spring Bank Holiday,20010604T000000,Yes,19980323T111209
REC,15,DUB,Summer Bank Holiday,20010806T000000,Yes,19980323T111209
REC,15,DUB,Autumn Bank Holiday,20011029T000000,Yes,19980323T111209
REC,15,DUB,Christmas Day,20011225T000000,Yes,19980323T111209
REC,15,DUB,St. Stephen's Day,20011226T000000,Yes,19980323T111209
REC,15,DUB,Bank Holiday,20011227T000000,Yes,19980323T111209
REC,15,DUB,New Year's Day,20020101T000000,Yes,19980323T111209
REC,15,DUB,St. Patrick's Day Observed,20020318T000000,Yes,19980323T111209
